position,stable_bits,released_bits,pending_underflow,low,high_inclusive,residual_width,residual_information_bits,selected_frequency,selected_information_bits,effective_interval_information_bits,table_entropy_bits
38,47,0,0,491802108,2218259980,1726457873,1.3148320143451606,42624,0.6206216329287378,0.6206216336272796,1.2244001418849564
39,55,8,0,1699050240,3782938879,2083888640,1.0433689618773343,309,7.728536972095625,7.728536947532175,2.0867622924506306
40,55,0,1,1250616832,3742977661,2492360830,0.78513419724759,39191,0.7417652351441412,0.7417652353702532,1.6261143813573797
41,55,0,1,1250616832,3643794356,2393177525,0.8437197265975591,62928,0.05858552905708927,0.05858552934997138,0.3077376816228351
42,55,0,1,1250616832,3557504706,2306887875,0.8966992616775329,63173,0.05297953497667299,0.05297953507997193,0.34478047974160886
43,55,0,2,353750016,4079069801,3725319786,0.2052828724190192,52916,0.3085836101995889,0.30858361074148905,0.8472789423583394
44,55,0,2,353750016,2601072368,2247322353,0.9344400683498009,39535,0.7291571958004783,0.7291571959307788,2.247736747052716
45,55,0,2,353750016,2598054723,2244304708,0.9363785828669471,65448,0.0019385143635805371,0.0019385145171459794,0.01883581060037906
46,62,7,0,1400002272,3334180895,1934178624,1.1509261102170036,1765,5.214547531841458,5.214547527350059,2.5299944113113217
47,62,0,0,1400002272,3332557667,1932555396,1.1521373769404377,65481,0.001211266200721556,0.001211266723432795,0.011850210891551076
48,62,0,1,652520896,2204203403,1551682508,1.468813750209872,26310,1.3166763719467485,1.3166763732694344,3.0486053219096387
49,66,4,1,722351248,3359756911,2637405664,0.7035276542842901,6962,3.2347139012763173,3.234713904074417,3.5707563778723297
50,71,5,0,761462368,2610093151,1848630784,1.216190033376435,2871,4.512662384792819,4.512662379092147,2.8791525625662384
51,71,0,0,761462368,2609500785,1848038418,1.2166523974405195,65515,0.0004623634480924974,0.0004623640640843993,0.00539454427794825
52,71,0,0,761462368,2606568106,1845105739,1.2189436496414991,65432,0.0022912515391492285,0.0022912522009803735,0.02193429853813987
53,72,1,1,898365824,3902406079,3004040256,0.5157430000249263,26675,1.2967993494008503,1.2967993503834256,2.677717646488701
